,barcode,category,categoryCode,name,topBrand,uuid,cpg_id,cpg_ref,brandCode
511,511111805342,Magazines,NULL,LIFE Special Edition Magazine ,NULL,5d66d8c86d5f3b6188d4f049,5d5d4fd16d5f3b23d1bc7905,Cogs,511111805342
512,511111318033,Baking,BAKING,test brand @1607463705032,False,5fcff319be37ce6d53dfc691,5fcff319be37ce6d53dfc690,Cogs,NULL
513,511111003038,NULL,NULL,Sprite,NULL,5332fa74e4b03c9a25efd21e,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
514,511111615866,Baking,BAKING,test brand @1598554813744,NULL,5f4802bdbe37ce0c83033740,5f4802bdbe37ce0c8303373c,Cogs,TEST BRANDCODE @1598554813744
515,511111901587,Grocery,NULL,Rice A Roni,NULL,585a96e9e4b03e62d1ce0e8b,5332f5fbe4b03c9a25efd0ba,Cogs,RICE-A-RONI
516,511111503743,NULL,NULL,Murray,NULL,5332f756e4b03c9a25efd113,53e10d6368abd3c7065097cc,Cpgs,NULL
517,511111504573,Snacks,NULL,STELLA D'ORO,False,5afda67de4b0c11cfecd49fc,5a734034e4b0d58f376be874,Cogs,STELLA DORO
518,511111016342,Baking,BAKING,test brand @1598813526686,NULL,5f4bf556be37ce0b4491554c,5f4bf556be37ce0b44915549,Cogs,TEST BRANDCODE @1598813526686
519,511111017226,Baking,BAKING,test brand @1604437351678,False,5fa1c567be37ce402c4618f3,5fa1c567be37ce402c4618ef,Cogs,TEST BRANDCODE @1604437351678
520,511111704423,Grocery,NULL,Campbell's Ready Meals,False,5ab15669e4b0be0a89bb0b08,5a734034e4b0d58f376be874,Cogs,CAMPBELLS READY MEALS
521,511111803881,NULL,NULL,Kickstart,NULL,5332f612e4b03c9a25efd0c4,53e10d6368abd3c7065097cc,Cpgs,NULL
522,511111215264,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,RESOLVE®,NULL,5f21ca86be37ce7958c5952b,5f10c05cbe37ce238c6cabaf,Cogs,RESOLVE
523,511111302292,Beer Wine Spirits,NULL,Coors Banquet,False,57e580e8e4b0ac389136a304,5332f709e4b03c9a25efd0f1,Cogs,
524,511111001324,Snacks,NULL,Maui Style Chips,NULL,58861c7e4e8d0d20bc42c4f7,5332f5fbe4b03c9a25efd0ba,Cogs,MAUI STYLE
525,511111002871,NULL,NULL,Powerade Zero,NULL,5332fa84e4b03c9a25efd232,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
526,511111804833,Frozen,NULL,CULTURE REPUBLICK ,NULL,5d2f3eada3a01810a2174aeb,5332f5f6e4b03c9a25efd0b4,Cogs,CULTURE REPUBLICK 
527,511111906070,Breakfast & Cereal,NULL,Wheaties™,NULL,5daf63151dda2c3e1416ae9b,5332f5f3e4b03c9a25efd0ae,Cogs,WHEATIES
528,511111116806,Baking,BAKING,test brand @1601644882062,NULL,5f772952be37ce6b592e90d5,5f772951be37ce6b592e90d1,Cogs,TEST BRANDCODE @1601644882062
529,511111302575,Breakfast & Cereal,NULL,Quaker Life,False,55bf8c15e4b0d8e685c1489c,5332f5fbe4b03c9a25efd0ba,Cogs,
530,511111016908,Baking,BAKING,test brand @1601939013444,NULL,5f7ba645be37ce23081c528c,5f7ba644be37ce23081c5289,Cogs,TEST BRANDCODE @1601939013444
531,511111805571,Health & Wellness,NULL,AFRIN® ORIGINAL NASAL SPRAY,NULL,5da605bea60b87376833e34a,53e10d6368abd3c7065097cc,Cogs,511111805571
532,511111816102,Baking,BAKING,test brand @1598635634821,NULL,5f493e72be37ce64d0ae36c5,5f493e72be37ce64d0ae36c2,Cogs,TEST BRANDCODE @1598635634821
533,511111418214,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607707830844,False,5fd3acb6be37ce0d9386bb43,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1607707830844
534,511111800644,Beer Wine Spirits,NULL,Zima,NULL,5952a596e4b08f39def64d03,5332f709e4b03c9a25efd0f1,Cogs,ZIMA
535,511111715603,Baking,BAKING,test brand @1598026274609,NULL,5f3ff222be37ce1c81aa1e0d,5f3ff222be37ce1c81aa1e0c,Cogs,TEST BRANDCODE @1598026274609
536,511111204923,Snacks,NULL,CHESTER'S,NULL,5d6027f46d5f3b23d1bc7906,5332f5fbe4b03c9a25efd0ba,Cogs,CHESTERS
537,511111716716,Baking,BAKING,test brand @1601644363784,NULL,5f77274bbe37ce6b592e90bb,5f77274bbe37ce6b592e90b9,Cogs,TEST BRANDCODE @1601644363784
538,511111604471,Snacks,NULL,Cape Cod,False,5afda1dae4b0c11cfecd49f6,5a734034e4b0d58f376be874,Cogs,CAPE COD
539,511111814085,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,COUNTRY CROCK PLANT BUTTER,NULL,5e710dbeee7f2d0b35b2a192,5e5ea9cc9c50da1291a6d074,Cogs,COUNTRY CROCK PLANT BUTTER
540,511111205388,Magazines,NULL,National Geographic Special Edition Magazine ,NULL,5d66dad8a3a018093ab34729,5d5d4fd16d5f3b23d1bc7905,Cogs,511111205388
541,511111206057,Breakfast & Cereal,NULL,Chocolate Lucky Charms™,NULL,5daf5f65a60b87376833e363,5332f5f3e4b03c9a25efd0ae,Cogs,CHOCOLATE LUCKY CHARMS
542,511111715832,Baking,BAKING,test brand @1598554813534,NULL,5f4802bdbe37ce0c8303373d,5f4802bdbe37ce0c8303373c,Cogs,TEST BRANDCODE @1598554813535
543,511111419303,Baking,BAKING,test brand @1610494849657,False,5ffe3381be37ce5e01754c35,5ffe3381be37ce5e01754c34,Cogs,NULL
544,511111019213,Baking,BAKING,test brand @1610493496975,False,5ffe2e38be37ce5e01754c23,5ffe2e38be37ce5e01754c21,Cogs,TEST BRANDCODE @1610493496975
545,511111919315,Baking,BAKING,test brand @1610495102410,False,5ffe347ebe37ce5e01754c3e,5ffe347ebe37ce5e01754c3d,Cogs,TEST BRANDCODE @1610495102411
546,511111119272,Baking,BAKING,test brand @1610494831056,False,5ffe336fbe37ce5e01754c31,5ffe336ebe37ce5e01754c2e,Cogs,TEST BRANDCODE @1610494831056
547,511111319283,Baking,BAKING,test brand @1610494831082,False,5ffe336fbe37ce5e01754c32,5ffe336ebe37ce5e01754c2e,Cogs,TEST BRANDCODE @1610494831082
548,511111619260,Baking,BAKING,test brand @1610494831023,False,5ffe336fbe37ce5e01754c30,5ffe336ebe37ce5e01754c2e,Cogs,TEST BRANDCODE @1610494831023
549,511111219224,Baking,BAKING,test brand @1610493497005,False,5ffe2e39be37ce5e01754c24,5ffe2e38be37ce5e01754c21,Cogs,TEST BRANDCODE @1610493497005
550,511111919247,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610493497517,False,5ffe2e39be37ce5e01754c26,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1610493497517
551,511111719236,Baking,BAKING,test brand @1610493497034,False,5ffe2e39be37ce5e01754c25,5ffe2e38be37ce5e01754c21,Cogs,TEST BRANDCODE @1610493497034
552,511111419259,Baking,BAKING,test brand @1610494830985,False,5ffe336fbe37ce5e01754c2f,5ffe336ebe37ce5e01754c2e,Cogs,TEST BRANDCODE @1610494830985
553,511111819295,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610494831583,False,5ffe336fbe37ce5e01754c33,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1610494831583
554,511111118442,Baking,BAKING,test brand @1608313051339,False,5fdce8dbbe37ce5fa8ba59c2,5fdce8dabe37ce5fa8ba59be,Cogs,TEST BRANDCODE @1608313051339
555,511111918431,Baking,BAKING,test brand @1608313051291,False,5fdce8dbbe37ce5fa8ba59c1,5fdce8dabe37ce5fa8ba59be,Cogs,TEST BRANDCODE @1608313051291
556,511111618454,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313052049,False,5fdce8dcbe37ce5fa8ba59c3,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1608313052049
557,511111318477,Baking,BAKING,test brand @1608313290565,False,5fdce9cabe37ce5fa8ba59ce,5fdce9cabe37ce5fa8ba59cd,Cogs,NULL
558,511111818465,Baking,BAKING,test brand @1608313069400,False,5fdce8edbe37ce5fa8ba59cc,5fdce8edbe37ce5fa8ba59cb,Cogs,NULL
559,511111218418,Baking,BAKING,test brand @1608313051132,False,5fdce8dbbe37ce5fa8ba59bf,5fdce8dabe37ce5fa8ba59be,Cogs,TEST BRANDCODE @1608313051133
560,511111418429,Baking,BAKING,test brand @1608313051244,False,5fdce8dbbe37ce5fa8ba59c0,5fdce8dabe37ce5fa8ba59be,Cogs,TEST BRANDCODE @1608313051244
561,511111517726,Bread & Bakery,BREAD_AND_BAKERY,Ball Park,False,5fb8216ebe37ce522e165cdd,5fb6b608be37ce522e165cb9,Cogs,BALL PARK
562,511111003687,NULL,NULL,Glaceau fruitwater,NULL,5332f765e4b03c9a25efd120,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
563,511111815730,Baking,BAKING,test brand @1598290603618,NULL,5f43faabbe37ce3ef3fd3717,5f43faabbe37ce3ef3fd3714,Cogs,TEST BRANDCODE @1598290603618
564,511111700302,Beer Wine Spirits,NULL,Hidden Barrel Collection,NULL,5a5d1f46e4b0db471c2d0427,5332f709e4b03c9a25efd0f1,Cogs,HIDDEL BARREL COLLECTION
565,511111506195,Frozen,NULL,Launch Box,NULL,5db9e8db1dda2c3e1416aea1,559c2234e4b06aca36af13c6,Cogs,LAUNCH BOX
566,511111101949,Frozen,NULL,Poppers,False,57ebc2bde4b0ac389136a348,559c2234e4b06aca36af13c6,Cogs,
567,511111600565,Beauty,NULL,SIMPLE,False,5a02196ce4b00efe02b02a5a,5332f5f6e4b03c9a25efd0b4,Cogs,SIMPLE
568,511111600077,Beauty & Personal Care,NULL,Salon Selectives,NULL,5a5d2bcbe4b0db471c2d0435,53e10d6368abd3c7065097cc,Cogs,SALON SELECTIVES
569,511111802358,Dairy,NULL,Cracker Barrel Cheese,False,57d9580ee4b0ac389136a2b6,559c2234e4b06aca36af13c6,Cogs,CRACKER BARREL
570,511111404729,Baby,BABY,Huggies Little Swimmers,False,5c112616315a241ba1716511,550b2565e4b001d5e9e4146f,Cogs,HUGGIES LITTLE SWIMMERS
571,511111315674,Baking,BAKING,test brand @1598042673502,NULL,5f403231be37ce5f78d9ed17,5f403231be37ce5f78d9ed14,Cogs,TEST BRANDCODE @1598042673502
572,511111918202,Baking,BAKING,test brand @1607707830173,False,5fd3acb6be37ce0d9386bb42,5fd3acb5be37ce0d9386bb3e,Cogs,TEST BRANDCODE @1607707830173
573,511111406136,Breakfast & Cereal,NULL,Blasted Shreds™,NULL,5db20be5a60b87376833e366,5332f5f3e4b03c9a25efd0ae,Cogs,SHREDS
574,511111605546,Snacks,NULL,Baken-Ets,NULL,5d9d08d1a60b87376833e348,5332f5fbe4b03c9a25efd0ba,Cogs,BAKEN ETS
575,511111306009,Breakfast & Cereal,NULL,Honey Nut Cheerios™,NULL,5daf54491dda2c3e1416ae97,5332f5f3e4b03c9a25efd0ae,Cogs,HONEY NUT CHEERIOS
576,511111003809,NULL,NULL,Johnsonville,NULL,5332f734e4b03c9a25efd103,5332f734e4b03c9a25efd104,Cpgs,NULL
577,511111302858,NULL,NULL,Tombstone,NULL,53501d29b9237fd7718f9e15,5332fa58e4b03c9a25efd215,Cpgs,NULL
578,511111903628,NULL,NULL,Chex,NULL,5332f775e4b03c9a25efd128,5332f5f3e4b03c9a25efd0ae,Cpgs,NULL
579,511111415411,Baking,BAKING,test brand @1597527918397,NULL,5f38576ebe37ce5178517acb,5f38576ebe37ce5178517aca,Cogs,NULL
580,511111806899,Baby,NULL,DASH-2249 1 brand 1,True,5c76dd4d95144c5375687b52,5c76dd1095144c5375687b51,Cogs,DASH-2249 1 BRAND 1
581,511111301745,Snacks,NULL,Cracker Jack,True,585a964ce4b03e62d1ce0e7a,5332f5fbe4b03c9a25efd0ba,Cogs,CRACKER JACK
582,511111316558,Baby,BABY,Gerber Good Start,NULL,5f59002dbe37ce21f1287c10,5f58fa84be37ce21f1287c0f,Cogs,GERBER GOOD START
583,511111915843,Baking,BAKING,test brand @1598554813654,NULL,5f4802bdbe37ce0c8303373e,5f4802bdbe37ce0c8303373c,Cogs,TEST BRANDCODE @1598554813654
584,511111016069,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598635436505,NULL,5f493dacbe37ce64d0ae36bf,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1598635436505
585,511111315445,Baking,BAKING,test brand @1597527951436,NULL,5f38578fbe37ce5178517ad6,5f38578fbe37ce5178517ad3,Cogs,TEST BRANDCODE @1597527951436
586,511111502937,NULL,NULL,Fresca,NULL,5332fa7be4b03c9a25efd22c,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
587,511111304982,Magazines,NULL,Better Homes & Gardens Magazine,NULL,5d6412e9a3a018514994f426,5d5d4fd16d5f3b23d1bc7905,Cogs,BETTER HOMES & GARDENS
588,511111303459,NULL,NULL,Bud Light Platinum,NULL,5332f7b4e4b03c9a25efd140,5332f7a7e4b03c9a25efd134,Cpgs,NULL
589,511111017738,Grocery,GROCERY,Bimbo,False,5fb821d1be37ce522e165cde,5fb6b608be37ce522e165cb9,Cogs,BIMBO
590,511111402756,NULL,NULL,Fetch Rewards,NULL,5457a0cde4b05a46170caebc,53e10d6368abd3c7065097cc,Cpgs,NULL
591,511111403357,Beer Wine Spirits,NULL,Leinenkugel's,False,5332f7f5e4b03c9a25efd163,5332f709e4b03c9a25efd0f1,Cogs,LEINENKUGEL'S
592,511111016571,Baby,BABY,Nestle NAN,NULL,5f590184be37ce21f1287c12,5f58fa84be37ce21f1287c0f,Cogs,NESTLE NAN
593,511111815662,Baking,BAKING,test brand @1598042673466,NULL,5f403231be37ce5f78d9ed16,5f403231be37ce5f78d9ed14,Cogs,TEST BRANDCODE @1598042673466
594,511111102106,Baking,NULL,Jet-Puffed,False,57ebc01fe4b0ac389136a337,559c2234e4b06aca36af13c6,Cogs,JET-PUFFED
595,511111616818,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644882548,NULL,5f772952be37ce6b592e90d6,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1601644882548
596,511111915287,Magazines,MAGAZINES,Health Magazine,NULL,5f298852be37ce7958c5952d,5d66b9dcee7f2d201c7281cd,Cogs,HEALTH
597,511111902027,Dairy,NULL,Kraft Singles,False,57ebc144e4b0ac389136a33f,559c2234e4b06aca36af13c6,Cogs,
598,511111016786,Baking,BAKING,test brand @1601644882019,NULL,5f772952be37ce6b592e90d3,5f772951be37ce6b592e90d1,Cogs,TEST BRANDCODE @1601644882019
599,511111002925,NULL,NULL,Diet Coke Lime,NULL,5332fa7ce4b03c9a25efd22d,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
600,511111416739,Baking,BAKING,test brand @1601644363876,NULL,5f77274bbe37ce6b592e90bd,5f77274bbe37ce6b592e90b9,Cogs,TEST BRANDCODE @1601644363876
601,511111315162,Baking,BAKING,test brand @1595531362667,NULL,5f19e062be37ce33f74a1675,5f19e062be37ce33f74a1674,Cogs,NULL
602,511111705444,Magazines,NULL,Rolling Stone Special Collectors Edition Magazine,NULL,5d66def56d5f3b6188d4f051,5d5d4fd16d5f3b23d1bc7905,Cogs,511111705444
603,511111800439,Snacks,NULL,MUNCHIES,NULL,5a5d1a67e4b06ba572cf2499,5332f5fbe4b03c9a25efd0ba,Cogs,MUNCHIES
604,511111605775,Health & Wellness,NULL,ONE A DAY® 50+,NULL,5da608c91dda2c3e1416ae8d,53e10d6368abd3c7065097cc,Cogs,511111605775
605,511111618010,Baking,BAKING,test brand @1607463684816,False,5fcff304be37ce6d53dfc687,5fcff304be37ce6d53dfc683,Cogs,TEST BRANDCODE @1607463684816
606,511111916000,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633694347,NULL,5f4936debe37ce52f8314fdf,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1598633694347
607,511111215776,Baking,BAKING,test brand @1598296704638,NULL,5f441280be37ce5dbe9b7c7e,5f441280be37ce5dbe9b7c7d,Cogs,TEST BRANDCODE @1598296704639
608,511111205890,Snacks,NULL,Annie's Homegrown,NULL,5daf329ca60b87376833e35a,53e10d6368abd3c7065097cc,Cogs,ANNIE'S
609,511111416388,Baking,BAKING,test brand @1598881562991,NULL,5f4cff1ba475f1050a66b568,5f4cff1aa475f1050a66b566,Cogs,TEST BRANDCODE @1598881562991
610,511111816331,Baking,BAKING,test brand @1598813526656,NULL,5f4bf556be37ce0b4491554b,5f4bf556be37ce0b44915549,Cogs,TEST BRANDCODE @1598813526656
611,511111606147,Health & Wellness,HEALTHY_AND_WELLNESS,Midol® ,NULL,5db6fb28a60b87376833e367,5d9b4f591dda2c6225a284aa,Cogs,MIDOL
612,511111515470,Baking,BAKING,test brand @1597861699811,NULL,5f3d6f43be37ce4ddbb1bb39,5f3d6f43be37ce4ddbb1bb38,Cogs,NULL
613,511111604808,Condiments & Sauces,NULL,Twisted Ranch,NULL,5cdacf1c166eb33eb7ce0fa9,559c2234e4b06aca36af13c6,Cogs,TWISTED RANCH
614,511111602835,NULL,NULL,Jacks,NULL,53501d29b9237fd7718f9e17,5332fa58e4b03c9a25efd215,Cpgs,NULL
615,511111904458,Snacks,NULL,Emerald,False,5afda00ce4b0c11cfecd49f4,53e10d6368abd3c7065097cc,Cogs,EMERALD
616,511111216377,Baking,BAKING,test brand @1598881562499,NULL,5f4cff1aa475f1050a66b567,5f4cff1aa475f1050a66b566,Cogs,TEST BRANDCODE @1598881562500
617,511111303176,NULL,NULL,Froot Loops,NULL,5332f9fde4b03c9a25efd1cf,5332f5f2e4b03c9a25efd0aa,Cpgs,NULL
618,511111216216,Baking,BAKING,test brand @1598711015538,NULL,5f4a64e7be37ce17d23b317b,5f4a64e7be37ce17d23b3178,Cogs,TEST BRANDCODE @1598711015538
619,511111306160,Beverages,NULL,Hershey's Hot Cocoa Mix,NULL,5db77f7aa60b87376833e368,559c2234e4b06aca36af13c6,Cogs,HERSHEYS HOT COCOA
620,511111700746,Beverages,NULL,PG TIPS,NULL,592486bee410d61fcea3d135,5332f5f6e4b03c9a25efd0b4,Cogs,PG TIPS
621,511111501268,Breakfast & Cereal,NULL,Quaker Puffed,False,58861c7f4e8d0d20bc42c4fd,5332f5fbe4b03c9a25efd0ba,Cogs,
622,511111300427,Snacks,NULL,MUNCHOS,NULL,5a5d1a8ce4b0db471c2d0420,5332f5fbe4b03c9a25efd0ba,Cogs,MUNCHOS
623,511111202004,Deli,NULL,Lunchables,False,57ebc15fe4b0ac389136a342,559c2234e4b06aca36af13c6,Cogs,LUNCHABLES
624,511111603207,NULL,NULL,Nutri-Grain,NULL,5332f9fce4b03c9a25efd1cc,5332f5f2e4b03c9a25efd0aa,Cpgs,NULL
625,511111702504,NULL,NULL,Leffe,NULL,57c08250e4b0718ff5fcb033,5332f7a7e4b03c9a25efd134,Cpgs,NULL
626,511111015253,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,WOOLITE®,NULL,5f21c99dbe37ce7958c5952a,5f10c05cbe37ce238c6cabaf,Cogs,WOOLITE
627,511111104971,Magazines,NULL,Travel and Leisure Magazine,NULL,5d6412d36d5f3b23d1bc7908,5d5d4fd16d5f3b23d1bc7905,Cogs,511111104971
628,511111704652,Baby,NULL,Huggies,False,5bd2011f90fa074576779a17,550b2565e4b001d5e9e4146f,Cogs,HUGGIES
629,511111116196,Baking,BAKING,test brand @1598711015353,NULL,5f4a64e7be37ce17d23b3179,5f4a64e7be37ce17d23b3178,Cogs,TEST BRANDCODE @1598711015353
630,511111302902,NULL,NULL,Sprite Zero,NULL,5332fa7de4b03c9a25efd22f,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
631,511111117353,Candy & Sweets,CANDY_AND_SWEETS,test brand @1605535021531,False,5fb2852dbe37ce522e165cb3,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1605535021531
632,511111004073,Snacks,NULL,Bisca,False,5a8c2e5ee4b0ccf165fac9e1,5a734034e4b0d58f376be874,Cogs,BISCA
633,511111516408,Baking,BAKING,test brand @1598881563900,NULL,5f4cff1ca475f1050a66b56a,5f4cff1aa475f1050a66b566,Cogs,TEST BRANDCODE @1598881563900
634,511111116967,Baking,BAKING,test brand @1601939762909,NULL,5f7ba932be37ce2f290fb253,5f7ba932be37ce2f290fb251,Cogs,TEST BRANDCODE @1601939762909
635,511111901372,Beer Wine Spirits,NULL,Peroni Italy,False,58861c7e4e8d0d20bc42c4e9,5332f709e4b03c9a25efd0f1,Cogs,PERONI
636,511111115878,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598554814581,NULL,5f4802bebe37ce0c83033741,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1598554814581
637,511111403074,NULL,NULL,Orv's,NULL,5332fa67e4b03c9a25efd216,5332fa12e4b03c9a25efd1e7,Cpgs,NULL
638,511111002710,NULL,NULL,RPs,NULL,55a41a9de4b0d0a65b3692ed,55a41a91e4b0d0a65b3692ec,Cpgs,NULL
639,511111917991,Baking,BAKING,test brand @1607463684722,False,5fcff304be37ce6d53dfc685,5fcff304be37ce6d53dfc683,Cogs,TEST BRANDCODE @1607463684722
640,511111106203,Snacks,NULL,Fruit Gushers™,NULL,5db9f8c5a60b87376833e36a,5332f5f3e4b03c9a25efd0ae,Cogs,BETTY CROCKER GUSHERS
641,511111603597,NULL,NULL,Bugles,NULL,5332f789e4b03c9a25efd12c,5332f5f3e4b03c9a25efd0ae,Cpgs,NULL
642,511111515524,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597861701615,NULL,5f3d6f45be37ce4ddbb1bb3f,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1597861701615
643,511111103707,NULL,NULL,Glaceau vitaminwater zero,NULL,5332f762e4b03c9a25efd11e,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
644,511111215059,Baking,BAKING,test brand @1595340050104,NULL,5f16f512be37ce2b30061e1e,5f16f512be37ce2b30061e1d,Cogs,NULL
645,511111505877,Breakfast & Cereal,NULL,Lucky Charms®,False,5daf2baea60b87376833e359,5332f5f3e4b03c9a25efd0ae,Cogs,LUCKY CHARMS
646,511111802402,Grocery,NULL,Back to Nature Meals,False,57d95741e4b0ac389136a2b1,559c2234e4b06aca36af13c6,Cogs,BACK TO NATURE DINNERS
647,511111503460,NULL,NULL,Budweiser Select 55,NULL,5332f7b2e4b03c9a25efd13f,5332f7a7e4b03c9a25efd134,Cpgs,NULL
648,511111615378,Baking,BAKING,test brand @1597350074366,NULL,5f35a0babe37ce6853cff200,5f35a0babe37ce6853cff1fd,Cogs,TEST BRANDCODE @1597350074366
649,511111302780,NULL,NULL,Cedar Crest,NULL,537b7ec2892471241348d70a,537b7ec2892471241348d709,Cpgs,NULL
650,511111317876,Baking,BAKING,test brand @1606765578747,False,5fc54c0abe37ce1911dbb3b3,5fc54c0abe37ce1911dbb3b1,Cogs,TEST BRANDCODE @1606765578747
651,511111305125,Magazines,NULL,Rachael Ray Everyday,NULL,5d642d65a3a018514994f42d,5d5d4fd16d5f3b23d1bc7905,Cogs,511111305125
652,511111117797,Grocery,GROCERY,Grandma Sycamore,False,5fb829c0be37ce522e165ce4,5fb6b608be37ce522e165cb9,Cogs,GRANDMA SYCAMORE
653,511111106364,Breakfast & Cereal,NULL,Mermaid Cereal,NULL,5dc2db051dda2c0ad7da64b0,5332f5f3e4b03c9a25efd0ae,Cogs,MERMAID CEREAL
654,511111915355,Baking,BAKING,test brand @1597350074236,NULL,5f35a0babe37ce6853cff1fe,5f35a0babe37ce6853cff1fd,Cogs,TEST BRANDCODE @1597350074237
655,511111803959,Beverages,NULL,Aquafina,False,5332f5fde4b03c9a25efd0bc,5332f5fbe4b03c9a25efd0ba,Cogs,AQUAFINA
656,511111705512,Beverages,NULL,SoBe Drinks,NULL,5d66e20b6d5f3b6188d4f055,5332f5fbe4b03c9a25efd0ba,Cogs, SOBE
657,511111103219,NULL,NULL,Rice Krispies,NULL,5332f9f4e4b03c9a25efd1ca,5332f5f2e4b03c9a25efd0aa,Cpgs,NULL
658,511111905240,Magazines,NULL,Kitchen and Baths,NULL,5d6594a2a3a018514994f434,5d5d4fd16d5f3b23d1bc7905,Cogs,511111905240
659,511111016625,Baking,BAKING,test brand @1599849713825,NULL,5f5bc4f1be37ce17125ac0ec,5f5bc4f1be37ce17125ac0e8,Cogs,TEST BRANDCODE @1599849713825
660,511111802631,NULL,NULL,Sunkist,NULL,55b630d3e4b0d8e685c1421e,55b62995e4b0d8e685c14213,Cogs,NULL
661,511111004400,Condiments & Sauces,NULL,Campbell's Dinner Sauces,False,5ab154eae4b0915382df7620,5a734034e4b0d58f376be874,Cogs,CAMPBELLS DINNER SAUCES 
662,511111602606,NULL,NULL,Squirt,NULL,55b630ece4b0d8e685c14221,55b62995e4b0d8e685c14213,Cogs,NULL
663,511111304821,Condiments & Sauces,NULL,Wild Style Sauce,NULL,5cdad1daca6a4c76f3f8c515,559c2234e4b06aca36af13c6,Cogs,WILD STYLE
664,511111300861,Personal Care,NULL,DOVE,False,592486bee410d61fcea3d128,5332f5f6e4b03c9a25efd0b4,Cogs,DOVE BODY
665,511111916888,Baking,BAKING,test brand @1601939012949,NULL,5f7ba645be37ce23081c528a,5f7ba644be37ce23081c5289,Cogs,TEST BRANDCODE @1601939012950
666,511111015307,Baking,BAKING,test brand @1597342520238,NULL,5f358338be37ce443bf9d559,5f358338be37ce443bf9d557,Cogs,TEST BRANDCODE @1597342520238
667,511111616184,Baking,BAKING,test brand @1598639353768,NULL,5f494cf904db711dd8fe87f0,5f494cf904db711dd8fe87ef,Cogs,NULL
668,511111602323,Frozen,NULL,Smart Ones,False,57d96124e4b0ac389136a2b9,559c2234e4b06aca36af13c6,Cogs,WEIGHT WATCHERS SMART ONES
669,511111805625,Health & Wellness,NULL,ALEVE® LIQUID GELS,NULL,5da60696a60b87376833e34c,53e10d6368abd3c7065097cc,Cogs,ALEVE LIQUID GELS
670,511111603924,NULL,NULL,Lipton,NULL,5332f603e4b03c9a25efd0bf,53e10d6368abd3c7065097cc,Cpgs,NULL
671,511111200963,Snacks,NULL,SANTITAS Tortilla Chips,NULL,591325cde4b0cddf4ebb6a69,5332f5fbe4b03c9a25efd0ba,Cogs,SANTITAS
672,511111204879,Dairy,NULL,Fruit Love Spoonable Smoothies,NULL,5d4880ca6d5f3b105d1bc8dc,559c2234e4b06aca36af13c6,Cogs,FRUIT LOVE
673,511111301462,Beverages,NULL,Tropicana,False,585a9744e4b03e62d1ce0e98,5332f5fbe4b03c9a25efd0ba,Cogs,TROPICANA
674,511111001553,NULL,NULL,Sabra,NULL,585a96fbe4b03e62d1ce0e8e,53e10d6368abd3c7065097cc,Cpgs,NULL
675,511111106081,Breakfast & Cereal,NULL,Raisin Nut Bran,NULL,5daf68751dda2c3e1416ae9c,5332f5f3e4b03c9a25efd0ae,Cogs,RAISIN NUT BRAN
676,511111405696,Health & Wellness,NULL,Bayer® ASPRIN EXTRA STRENGTH ,NULL,5da607daa60b87376833e350,53e10d6368abd3c7065097cc,Cogs,511111405696
677,511111503255,NULL,NULL,Corn Flakes,NULL,5332f9f1e4b03c9a25efd1c5,5332f5f2e4b03c9a25efd0aa,Cpgs,NULL
678,511111901143,Dairy,NULL,Velveeta,False,5887a28ae4b02187f85cdad6,559c2234e4b06aca36af13c6,Cogs,VELVEETA
679,511111400837,Frozen,NULL,GOOD HUMOR,False,592486bee410d61fcea3d12b,5332f5f6e4b03c9a25efd0b4,Cogs,GOOD HUMOR
