,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,uuid,created_date,scanned_date,finish_date,modify_date,pointsawarded_date,purchased_date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned_y,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
942,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602566ae0a7214d8e900027b,2021-02-11 17:17:33.994000000,2021-02-11 17:17:33.994000000,NULL,2021-02-11 17:17:33.995000000,NULL,NULL,NULL,SPL K ORIGINAL,1.88,1.88,NULL,1089,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SPECIAL K,NULL,1.88,SPL K ORIGINAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
943,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60251e050a720f05a80001fc,2021-02-11 12:07:33.327000000,2021-02-11 12:07:33.327000000,NULL,2021-02-11 12:07:33.327000000,NULL,NULL,511111204206,SWANSON,5.58,5.58,NULL,1090,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,5a734034e4b0d58f376be874,NULL,5a734034e4b0d58f376be874,NULL,NULL,NULL,SWANSON,NULL,5.58,SWANSON UNSLTD CKN,NULL,NULL,55.8,NULL,False,NULL,NULL,NULL,NULL,NULL
944,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60250b440a720f05a80001f5,2021-02-11 10:47:32.039000000,2021-02-11 10:47:32.039000000,NULL,2021-02-11 10:47:32.039000000,NULL,NULL,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,NULL,1092,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,NULL,NULL,NULL,YUBAN,NULL,5.99,YUBAN TRDTNL ROAST,NULL,NULL,30.0,NULL,NULL,NULL,NULL,NULL,NULL,YUBAN COFFEE
945,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602531f00a7214d8e900023e,2021-02-11 13:32:32.795000000,2021-02-11 13:32:32.795000000,NULL,2021-02-11 13:32:32.795000000,NULL,NULL,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,NULL,1095,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
946,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025a8580a720f05a8000270,2021-02-11 21:57:44.621000000,2021-02-11 21:57:44.621000000,NULL,2021-02-11 21:57:44.621000000,NULL,NULL,NULL,Farmland Diced Ham,2.99,2.99,NULL,1096,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.99,HYV DICED COOKED HAM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
947,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,26.00,602558b1efa60114d20e5dc7,602558b60a7214d8e9000266,2021-02-11 16:17:58.000000000,2021-02-11 16:17:58.000000000,2021-02-11 16:17:58.000000000,2021-02-11 16:18:03.000000000,2021-02-11 16:17:58.000000000,2021-02-11 00:00:00.000000000,NULL,HYV EX SHARP CHEDDAR,2.79,2.79,NULL,1097,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.79,HYV EX SHARP CHEDDAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
948,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,2.0,FINISHED,1.00,60253861efa6017a44dc6b50,6025386a0a7214d8e9000241,2021-02-11 14:00:10.000000000,2021-02-11 14:00:10.000000000,2021-02-11 14:00:18.000000000,2021-02-11 14:00:18.000000000,2021-02-11 14:00:11.000000000,2021-02-10 14:00:10.000000000,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,NULL,1098,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,JUST BARE,NULL,6.99,JUST BARE CKN BREAST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JUST BARE FRESH CHICKEN BREAST FILETS
949,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602569060a720f05a8000258,2021-02-11 17:27:34.884000000,2021-02-11 17:27:34.884000000,NULL,2021-02-11 17:27:34.884000000,NULL,NULL,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,NULL,1099,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LAURA'S LEAN BEEF,NULL,5.99,LEAN GRND BF 93% 7%,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
950,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6024b5b70a720f05a80001d6,2021-02-11 04:42:31.213000000,2021-02-11 04:42:31.213000000,NULL,2021-02-11 04:42:31.213000000,NULL,NULL,NULL,Blueberries,2.99,2.99,NULL,1102,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.99,BLUEBERRIES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
951,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,10.00,60253861efa6017a44dc6b50,602538b30a7214d8e9000248,2021-02-11 14:01:23.000000000,2021-02-11 14:01:23.000000000,2021-02-11 14:01:24.000000000,2021-02-11 14:01:24.000000000,2021-02-11 14:01:24.000000000,2021-02-04 00:00:00.000000000,4060,Broccoli,2.99,2.99,NULL,1103,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.99,BROCCOLI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
952,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6024f7570a7214d8e900021f,2021-02-11 09:22:31.539000000,2021-02-11 09:22:31.539000000,NULL,2021-02-11 09:22:31.539000000,NULL,NULL,NULL,CAL ORG WHOLE CARTS,2.49,2.49,NULL,1104,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CAL-ORGANIC FARMS,NULL,2.49,CAL ORG WHOLE CARTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
953,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602585240a720f05a8000263,2021-02-11 19:27:32.038000000,2021-02-11 19:27:32.038000000,NULL,2021-02-11 19:27:32.038000000,NULL,NULL,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,NULL,1105,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,NULL,NULL,NULL,DOLE CHILLED FRUIT JUICES,NULL,1.53,DOLE BANANAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DOLE 100% FRUIT JUICES
954,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602552c10a7214d8e9000255,2021-02-11 15:52:33.439000000,2021-02-11 15:52:33.439000000,NULL,2021-02-11 15:52:33.439000000,NULL,NULL,NULL,DOLE ITALIAN BLEND,3.49,3.49,NULL,1107,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DOLE,NULL,3.49,DOLE ITALIAN BLEND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
955,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,60253861efa6017a44dc6b50,602538740a7214d8e9000246,2021-02-11 14:00:20.000000000,2021-02-11 14:00:20.000000000,2021-02-11 14:00:22.000000000,2021-02-11 14:00:23.000000000,2021-02-11 14:00:22.000000000,2021-02-11 14:00:20.000000000,4069,Green Cabbage,2.05,2.05,NULL,1108,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.05,GREEN CABBAGE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
956,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3500.0,5.0,FINISHED,20.00,60253891b54593795bf69242,602538920a720f05a8000216,2021-02-11 14:00:50.000000000,2021-02-11 14:00:50.000000000,2021-02-11 14:00:50.000000000,2021-02-11 14:00:55.000000000,2021-02-11 14:00:50.000000000,2021-02-11 00:00:00.000000000,NULL,Leek,3.99,3.99,NULL,1110,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.99,LEEK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
957,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6024f17d0a720f05a80001ee,2021-02-11 08:57:32.987000000,2021-02-11 08:57:32.987000000,NULL,2021-02-11 08:57:32.987000000,NULL,NULL,4093,Large Yellow Onions,1.82,1.82,NULL,1111,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.82,YELLOW ONIONS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
958,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025b2e10a7214d8e90002a3,2021-02-11 22:42:41.307000000,2021-02-11 22:42:41.307000000,NULL,2021-02-11 22:42:41.307000000,NULL,NULL,NULL,BAREFOOT PINOT NOIR,19.99,19.99,NULL,1115,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.99,BAREFOOT PINOT NOIR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
959,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025c21e0a7214d8e90002ad,2021-02-11 23:47:42.861000000,2021-02-11 23:47:42.861000000,NULL,2021-02-11 23:47:42.861000000,NULL,NULL,NULL,HYV 4% LRG CURD COTT,1.47,1.47,NULL,1118,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.47,HYV 4% LRG CURD COTT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
960,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6024aa030a720f05a80001d0,2021-02-11 03:52:35.364000000,2021-02-11 03:52:35.364000000,NULL,2021-02-11 03:52:35.364000000,NULL,NULL,036632037541,Light & Fit Greek Blackberry Yogurt,0.56,0.56,NULL,1119,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,NULL,NULL,NULL,LIGHT & FIT GREEK,NULL,0.56,HYV LF BLACKBERRY YO,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
961,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602573920a720f05a800025d,2021-02-11 18:12:34.469000000,2021-02-11 18:12:34.469000000,NULL,2021-02-11 18:12:34.469000000,NULL,NULL,036632013095,Light & Fit Vanilla Yogurt,0.56,0.56,NULL,1120,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YOPLAIT YOGURT LIGHT,5332f5f3e4b03c9a25efd0ae,NULL,NULL,NULL,LIGHT & FIT,NULL,0.56,HYV LF LEMON YOGURT,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
962,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602581a10a720f05a8000262,2021-02-11 19:12:33.910000000,2021-02-11 19:12:33.910000000,NULL,2021-02-11 19:12:33.910000000,NULL,NULL,NULL,HYV LF PEACH YOGURT,0.56,0.56,NULL,1121,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LIGHT & FIT,NULL,0.56,HYV LF PEACH YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
963,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025263b0a720f05a80001ff,2021-02-11 12:42:35.259000000,2021-02-11 12:42:35.259000000,NULL,2021-02-11 12:42:35.259000000,NULL,NULL,NULL,HVV F VAN LA YOGUR,0.56,0.56,NULL,1122,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.56,HVV F VAN LA YOGUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
964,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,60255883efa60114d20e5d4e,602558a90a720f05a8000240,2021-02-11 16:17:45.000000000,2021-02-11 16:17:45.000000000,2021-02-11 16:17:51.000000000,2021-02-11 16:17:51.000000000,2021-02-11 16:17:46.000000000,2021-02-10 16:17:45.000000000,NULL,Unsalted Sweet Cream Butter,2.77,2.77,NULL,1123,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.77,HYV UNSLTD SWT BTR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
965,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602515cf0a7214d8e9000231,2021-02-11 11:32:31.504000000,2021-02-11 11:32:31.504000000,NULL,2021-02-11 11:32:31.504000000,NULL,NULL,NULL,LUIGES DELUXE PIZZA,11.98,11.98,NULL,1126,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.98,LUIGES DELUXE PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
966,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,23.00,60253891b54593795bf69242,602538960a720f05a800021b,2021-02-11 14:00:53.000000000,2021-02-11 14:00:53.000000000,2021-02-11 14:00:54.000000000,2021-02-11 14:00:59.000000000,2021-02-11 14:00:54.000000000,2021-02-11 00:00:00.000000000,NULL,BUSHS HOT RED CHILI,1.59,1.59,NULL,1130,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BUSH'S BEST,NULL,1.59,BUSHS HOT RED CHILI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
967,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,2.0,FINISHED,26.00,602558b1efa60114d20e5dc7,602558b40a7214d8e9000263,2021-02-11 16:17:56.000000000,2021-02-11 16:17:56.000000000,2021-02-11 16:17:56.000000000,2021-02-11 16:18:01.000000000,2021-02-11 16:17:56.000000000,2021-02-11 00:00:00.000000000,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,NULL,1131,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,NULL,NULL,NULL,BUSH'S BEST,NULL,1.59,BUSHS MILD KIDNEY CH,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
968,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025495f0a720f05a8000231,2021-02-11 15:12:31.768000000,2021-02-11 15:12:31.768000000,NULL,2021-02-11 15:12:31.768000000,NULL,NULL,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,NULL,1139,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,NULL,NULL,NULL,FOLGERS,MAXWELL HOUSE GROUND COFFEE,14.98,FOLGERS CLASSIC ROAS,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
969,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025fcb40a7214d8e90002c3,2021-02-12 03:57:40.742000000,2021-02-12 03:57:40.742000000,NULL,2021-02-12 03:57:40.742000000,NULL,NULL,084114111722,Kettle Brand Potato Chips - Buffalo Bleu,1.67,1.67,NULL,1141,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LAYS KETTLE COOKED MULTI SERVE,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,KETTLE BRAND,NULL,1.67,HYV KETTLE BUFFALO&B,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
970,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026ef4b0a7214d8e9000349,2021-02-12 21:12:43.241000000,2021-02-12 21:12:43.241000000,NULL,2021-02-12 21:12:43.241000000,NULL,NULL,511111104537,KETTLE BRAND,3.69,3.69,NULL,1143,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5a734034e4b0d58f376be874,NULL,5a734034e4b0d58f376be874,NULL,NULL,NULL,KETTLE BRAND,NULL,3.69,HYV KETTLE CHIP ORIG,NULL,NULL,36.9,NULL,False,NULL,NULL,NULL,NULL,NULL
971,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,11.00,54943462e4b07e684157a532,60268cab0a7214d8e9000315,2021-02-12 14:11:55.000000000,2021-02-12 14:11:55.000000000,2021-02-12 14:11:58.000000000,2021-02-12 14:12:03.000000000,2021-02-12 14:11:57.000000000,2021-02-11 14:11:55.000000000,NULL,HYV KETTLE PUB MUSTA,1.67,1.67,NULL,1144,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.67,HYV KETTLE PUB MUSTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
972,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602686ff0a7214d8e9000301,2021-02-12 13:47:43.139000000,2021-02-12 13:47:43.139000000,NULL,2021-02-12 13:47:43.139000000,NULL,NULL,NULL,HYV SEASONED CROUTON,1.79,1.79,NULL,1146,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.79,HYV SEASONED CROUTON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
973,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602623610a720f05a80002a2,2021-02-12 06:42:41.802000000,2021-02-12 06:42:41.802000000,NULL,2021-02-12 06:42:41.802000000,NULL,NULL,NULL,KASHI GOFLOW CINN CR,3.77,3.77,NULL,1147,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KASHI,NULL,3.77,KASHI GOFLOW CINN CR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
974,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60267a190a7214d8e90002fa,2021-02-12 12:52:41.801000000,2021-02-12 12:52:41.801000000,NULL,2021-02-12 12:52:41.801000000,NULL,NULL,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,NULL,1148,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NATURE VALLEY CHEWY BARS,5332f5f3e4b03c9a25efd0ae,NULL,NULL,NULL,KASHI,NULL,3.77,KASHI GOPLAY HNY ALM,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
975,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026fc2f0a720f05a8000311,2021-02-12 22:07:43.589000000,2021-02-12 22:07:43.589000000,NULL,2021-02-12 22:07:43.589000000,NULL,NULL,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,NULL,1149,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,LIPTON RECIPE SECRETS,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,LIPTON,NULL,1.99,LIPTON BEEFY ONION,NULL,NULL,19.9,NULL,NULL,NULL,NULL,NULL,NULL,LIPTON RECIPE SECRETS
976,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60267c710a720f05a80002c9,2021-02-12 13:02:41.695000000,2021-02-12 13:02:41.695000000,NULL,2021-02-12 13:02:41.695000000,NULL,NULL,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,NULL,1152,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NATURE'S PATH ORGANIC,NULL,3.99,NATURES PATH OF OATS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
977,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025cf030a7214d8e90002b2,2021-02-12 00:42:43.648000000,2021-02-12 00:42:43.648000000,NULL,2021-02-12 00:42:43.648000000,NULL,NULL,NULL,FRSH BNLS PORK LOIN,4.56,4.56,NULL,1156,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.56,FRSH BNLS PORK LOIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
978,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026963b0a7214d8e900031a,2021-02-12 14:52:43.419000000,2021-02-12 14:52:43.419000000,NULL,2021-02-12 14:52:43.419000000,NULL,NULL,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,NULL,1157,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
979,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025fde20a720f05a8000294,2021-02-12 04:02:42.814000000,2021-02-12 04:02:42.814000000,NULL,2021-02-12 04:02:42.814000000,NULL,NULL,NULL,HYV EXTRA SHARP CHDD,4.99,4.99,NULL,1158,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.99,HYV EXTRA SHARP CHDD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
980,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025dabc0a720f05a8000283,2021-02-12 01:32:44.228000000,2021-02-12 01:32:44.228000000,NULL,2021-02-12 01:32:44.228000000,NULL,NULL,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,NULL,1159,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,JUST BARE,NULL,6.99,JUST BARE CKN BREAST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JUST BARE FRESH CHICKEN BREAST FILETS
981,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60263d290a7214d8e90002e3,2021-02-12 08:32:41.685000000,2021-02-12 08:32:41.685000000,NULL,2021-02-12 08:32:41.685000000,NULL,NULL,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,NULL,1160,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,NULL,NULL,NULL,KRAFT,NULL,3.29,KRAFT AMER SINGLES,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,KRAFT SINGLES
982,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602644300a720f05a80002af,2021-02-12 09:02:40.812000000,2021-02-12 09:02:40.812000000,NULL,2021-02-12 09:02:40.812000000,NULL,NULL,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,NULL,1161,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LAURA'S LEAN BEEF,NULL,5.99,LEAN GRND BF 93% 7%,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
983,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026f0780a720f05a800030c,2021-02-12 21:17:44.263000000,2021-02-12 21:17:44.263000000,NULL,2021-02-12 21:17:44.263000000,NULL,NULL,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,NULL,1164,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,DOLE,NULL,3.49,DOLE VERY VEGGIE SLD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
